title,link,price,image_link,description,,Price in DKK,Price in CHF,Price in GBP,Price in AUD,Price in SED,Price in USD,Price in SGD,Price in EUR,Price in CAD,,,,material,Sleeves,Color,,,,,,,,,,availability,Necks
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-413,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/ColdBlue_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Cold Blue, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,Cold Blue,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-514,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/JuneBlue_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, June Blue, 150 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,150 g/m2 100% Supima Cotton,Long Sleeve,June Blue,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-515,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/JuneBlue_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, June Blue, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,June Blue,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-636,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Oat_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Oat, 150 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,150 g/m2 100% Supima Cotton,Long Sleeve,Oat,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-637,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Oat_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Oat, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,Oat,,,,,,,,,,out of stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-657,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Eventide_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Eventide, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,Eventide,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-658,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Eventide_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Eventide, 150 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,150 g/m2 100% Supima Cotton,Long Sleeve,Eventide,,,,,,,,,,out of stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-659,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Cider_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Cider, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,Cider,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-660,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Cider_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Cider, 150 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,150 g/m2 100% Supima Cotton,Long Sleeve,Cider,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-665,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/PaleLavender_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Pale Lavender, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,Pale Lavender,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-666,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/PaleLavender_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Pale Lavender, 150 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,150 g/m2 100% Supima Cotton,Long Sleeve,Pale Lavender,,,,,,,,,,in stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-720,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Masala_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Masala, 200 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,200 g/m2 100% Supima Cotton,Long Sleeve,Masala,,,,,,,,,,out of stock,V-Neck Single Stitch
Cotton T-Shirt / Long-Sleeve,https://www.sonofatailor.com/product/cotton-t-shirt-long-sleeve/2-6-9-10-721,549,https://img.sonofatailor.com/images/customizer/product/longsleeve/Masala_V_SingleStitch_NoPocket.jpg,"Long Sleeve T-Shirt, Masala, 150 g/m2 100% Supima Cotton",,549,75,65,115,829,85,108,74,108,,,,150 g/m2 100% Supima Cotton,Long Sleeve,Masala,,,,,,,,,,in stock,V-Neck Single Stitch
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-11-19-34,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Asphalt_V_Band_Regular-c2d719cc-50fa-4b4c-a224-d19e61940cc7.jpg,"Wool Short Sleeve T-Shirt, Asphalt, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Asphalt,,,,,,,,,,in stock,V-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-11-19-63,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Black_V_Band_Regular-c478d495-73d3-4a72-8a56-346c98a033a6.jpg,"Wool Short Sleeve T-Shirt, Black, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Black,,,,,,,,,,in stock,V-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-11-19-64,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Navy_V_Band_Regular-9d910778-d124-4301-9ce8-2d74a25fd094.jpg,"Wool Short Sleeve T-Shirt, Navy, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Navy,,,,,,,,,,in stock,V-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-11-19-472,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Bronze_V_Band_Regular-75563762-716b-4dac-bea0-88f11f1c8f78.jpg,"Wool Short Sleeve T-Shirt, Bronze, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Bronze,,,,,,,,,,in stock,V-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-11-19-650,549,https://img.sonofatailor.com/images/customizer/product/wool/new/BlueLagoon_V_Band_Regular-be7bd235-29ea-44c0-870b-93b64470bcee.jpg,"Wool Short Sleeve T-Shirt, Blue Lagoon, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Blue Lagoon,,,,,,,,,,in stock,V-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-12-19-34,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Asphalt_O_Band_Regular-102633cd-5724-4cd8-a87d-67f571f5f584.jpg,"Wool Short Sleeve T-Shirt, Asphalt, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Asphalt,,,,,,,,,,in stock,O-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-12-19-63,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Black_O_Band_Regular-420205c7-d41b-4d14-a698-e5b611517d2d.jpg,"Wool Short Sleeve T-Shirt, Black, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Black,,,,,,,,,,in stock,O-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-12-19-64,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Navy_O_Band_Regular-cf24fcaa-e83a-44ed-84d8-9f92aa54d84a.jpg,"Wool Short Sleeve T-Shirt, Navy, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Navy,,,,,,,,,,in stock,O-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-12-19-472,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Bronze_O_Band_Regular-d1fd3246-30de-4755-8fb4-d1820c8e7c64.jpg,"Wool Short Sleeve T-Shirt, Bronze, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Bronze,,,,,,,,,,in stock,O-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-12-19-650,549,https://img.sonofatailor.com/images/customizer/product/wool/new/BlueLagoon_O_Band_Regular-1beb555c-3b67-4af0-9c0e-cb0635afa6a1.jpg,"Wool Short Sleeve T-Shirt, Blue Lagoon, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Blue Lagoon,,,,,,,,,,in stock,O-Neck Band
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-19-121-34,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Asphalt_O_Crew_Regular.jpg,"Wool Short Sleeve T-Shirt, Asphalt, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Asphalt,,,,,,,,,,in stock,O-Neck Crew
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-19-121-63,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Black_O_Crew_Regular.jpg,"Wool Short Sleeve T-Shirt, Black, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Black,,,,,,,,,,in stock,O-Neck Crew
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-19-121-64,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Navy_O_Crew_Regular.jpg,"Wool Short Sleeve T-Shirt, Navy, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Navy,,,,,,,,,,in stock,O-Neck Crew
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-19-121-472,549,https://img.sonofatailor.com/images/customizer/product/wool/new/Bronze_O_Crew_Regular-09016619-8748-443d-a3df-57aa16302acf.jpg,"Wool Short Sleeve T-Shirt, Bronze, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Bronze,,,,,,,,,,in stock,O-Neck Crew
Wool T-Shirt,https://www.sonofatailor.com/product/wool-t-shirt/3-19-121-650,549,https://img.sonofatailor.com/images/customizer/product/wool/new/BlueLagoon_O_Crew_Regular-6b3475bb-7352-4574-9c7a-dfdda55c45cd.jpg,"Wool Short Sleeve T-Shirt, Blue Lagoon, 135 g/m2 100% Superfine Merino Wool",,549,75,65,115,829,85,108,74,108,,,,135 g/m2 100% Superfine Merino Wool,Classic Short,Blue Lagoon,,,,,,,,,,in stock,O-Neck Crew
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-41,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/Navy_P_PoloClassic_ClassicPolo_NoPocket-cdaca0b7-570d-42f7-917a-af8f8c762eed.jpg,"Pique Short Sleeve Polo, Navy, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Navy,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-42,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/White_P_PoloClassic_ClassicPolo_NoPocket-3a067cd3-6fe2-4de6-8a0a-c607af3dd592.jpg,"Pique Short Sleeve Polo, White, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,White,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-46,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/LightGrey_P_PoloClassic_ClassicPolo_NoPocket-8718e480-b984-40e8-9b67-936db6071460.jpg,"Pique Short Sleeve Polo, Light Grey, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Light Grey,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-107,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/DarkGrey_P_PoloClassic_ClassicPolo_NoPocket-561cdec1-0537-45d5-8b64-66ae74a8dfeb.jpg,"Pique Short Sleeve Polo, Dark Grey, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Dark Grey,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-108,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/Black_P_PoloClassic_ClassicPolo_NoPocket-25d89376-27c1-4b3d-9602-5a24cb320853.jpg,"Pique Short Sleeve Polo, Black, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Black,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-634,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/Praline_P_PoloClassic_ClassicPolo_NoPocket-03e845ff-7886-438e-be56-f10076b6f4ea.jpg,"Pique Short Sleeve Polo, Praline, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Praline,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-635,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/BlueBell_P_PoloClassic_ClassicPolo_NoPocket-82b42c46-9f65-49ee-a93f-6cb6879fb0a8.jpg,"Pique Short Sleeve Polo, Blue Bell, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Blue Bell,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-661,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/Petrolblue_P_PoloClassic_ClassicPolo_NoPocket-dac7c018-31df-42c2-845a-518c28b99b94.jpg,"Pique Short Sleeve Polo, Petrol blue, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Petrol blue,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-662,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/LaurelGreen_P_PoloClassic_ClassicPolo_NoPocket-fff41b31-53ae-4f0a-83b9-05310118e24c.jpg,"Pique Short Sleeve Polo, Laurel Green, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Laurel Green,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt,https://www.sonofatailor.com/product/pique-polo-shirt/4-17-18-724,698,https://img.sonofatailor.com/images/customizer/product/polo/pique/BlueHazePique_P_PoloClassic_ClassicPolo_NoPocket-5f606851-26f8-4cba-8e01-66f02a0fc577.jpg,"Pique Short Sleeve Polo, Blue Haze, 100% Supima Cotton. 170 g/m2",,698,95,87,155,1085,108,139,95,139,,,,100% Supima Cotton. 170 g/m2,Classic Short,Blue Haze,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-41,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/Navy_P_PoloClassic_PoloLongSleeve-ebea96bb-367c-4d0c-b304-69b8f506ae0d.jpg,"Long Sleeve Pique Polo, Navy, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Navy,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-42,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/White_P_PoloClassic_PoloLongSleeve-8bfaef7a-36cd-4eb9-a4bf-117762dd1278.jpg,"Long Sleeve Pique Polo, White, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,White,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-46,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/LightGrey_P_PoloClassic_PoloLongSleeve-75d961cb-115a-4686-87fd-029e0becb7b7.jpg,"Long Sleeve Pique Polo, Light Grey, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Light Grey,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-107,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/DarkGrey_P_PoloClassic_PoloLongSleeve-d27d887c-2dce-4dcd-af2a-8ffc9f69b729.jpg,"Long Sleeve Pique Polo, Dark Grey, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Dark Grey,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-108,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/Black_P_PoloClassic_PoloLongSleeve-ac4379e7-aef1-4cf5-8a89-3f8a3206b31b.jpg,"Long Sleeve Pique Polo, Black, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Black,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-634,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/Praline_P_PoloClassic_PoloLongSleeve-c903c51b-db13-4c69-bd66-a3b948964d2c.jpg,"Long Sleeve Pique Polo, Praline, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Praline,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-635,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/BlueBell_P_PoloClassic_PoloLongSleeve-6e8242ec-a394-4339-8f1f-fead175a63a0.jpg,"Long Sleeve Pique Polo, Blue Bell, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Blue Bell,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-661,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/Petrolblue_P_PoloClassic_PoloLongSleeve-35db55f0-2e22-47ab-918b-8b00079fb7b5.jpg,"Long Sleeve Pique Polo, Petrol blue, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Petrol blue,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-662,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/LaurelGreen_P_PoloClassic_PoloLongSleeve-0bdbd3dd-a1df-44fa-af01-e7193b7d71e1.jpg,"Long Sleeve Pique Polo, Laurel Green, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Laurel Green,,,,,,,,,,in stock,Classic Polo
Pique Polo Shirt / Long-Sleeve,https://www.sonofatailor.com/product/pique-polo-shirt-long-sleeve/5-18-21-724,878,https://img.sonofatailor.com/images/customizer/product/polo/longsleeve/pique/BlueHaze_P_PoloClassic_PoloLongSleeve-d299d9d5-37c6-4315-b56d-147ce7347762.jpg,"Long Sleeve Pique Polo, Blue Haze, 100% Supima Cotton. 170 g/m2",,878,115,105,195,1355,128,174,119,175,,,,100% Supima Cotton. 170 g/m2,Long,Blue Haze,,,,,,,,,,in stock,Classic Polo
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-41,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/Navy_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-f54043da-e0ed-492a-8d22-1799f3f8691e.jpg,"Pique Short Sleeve T-Shirt, Navy, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Navy,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-42,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/White_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-f02727f7-6db4-4474-8e85-056d2f949aac.jpg,"Pique Short Sleeve T-Shirt, White, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,White,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-46,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/LightGrey_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-9aafb233-640f-4048-bae2-c38f10b2234b.jpg,"Pique Short Sleeve T-Shirt, Light Grey, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Light Grey,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-107,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/DarkGrey_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-fd9c9ae3-65dd-47f5-9548-81b57be8923c.jpg,"Pique Short Sleeve T-Shirt, Dark Grey, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Dark Grey,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-108,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/Black_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-ebeafa1c-5aaa-464a-a1a4-b9599579ec0d.jpg,"Pique Short Sleeve T-Shirt, Black, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Black,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-634,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/Praline_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-9693536a-e84f-4b7e-a0e4-43283af2081a.jpg,"Pique Short Sleeve T-Shirt, Praline, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Praline,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-635,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/BlueBell_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-3758056c-77c8-408b-b74d-b31411d82891.jpg,"Pique Short Sleeve T-Shirt, Blue Bell, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Blue Bell,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-661,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/Petrolblue_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-fafe2904-5129-4672-915b-a1e15fcf556e.jpg,"Pique Short Sleeve T-Shirt, Petrol blue, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Petrol blue,,,,,,,,,,in stock,O-Neck Crew
Pique T-Shirt,https://www.sonofatailor.com/product/pique-t-shirt/6-22-23-662,549,https://img.sonofatailor.com/images/customizer/product/piquetshirt/LaurelGreen_O_PiquetT-Shirt_PiquetT-Shirt_NoPocket-fbffa1ba-a7a0-4a18-a32b-1982d547d8e8.jpg,"Pique Short Sleeve T-Shirt, Laurel Green, 100% Supima Cotton. 170 g/m2",,549,75,65,115,829,85,108,74,108,,,,100% Supima Cotton. 170 g/m2,Short,Laurel Green,,,,,,,,,,in stock,O-Neck Crew
